Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])	chisq(reduced)	vt	error(Teff)	error(logg)	error(xi)	error([alpha/Fe])
36107	39.878833333651215	-34.45702777756585	4636	1.8888762791951488	-0.8920756914209375	0.10173843372288852	0.16745765376362487	-0.85255700879274	0.2529543338896808	0.5767068553608244	1.8914296969434203	21.676267797628476	0.10216477117167029	0.061719792722910026	0.10692245858705168
33814	39.86999999682109	-34.473250000211934	4911	2.118937492370605	-0.6664433801363059	0.10124914461183801	0.11211751585060603	-7.294815096040955	9513.323477216923	0.6090613402966114	2.056000934285469	10.252549952208609	0.11310314072029877	0.05521600678548399	0.10614270648604793
77695	40.03295833269755	-34.62111111111111	3696	0.2065888245900472	-0.8876912721888292	0.11024815322814323	-0.17042167688011206	-0.6984736542692646	0.313586113514021	10.23244576428316	1.7648303616912475	29.27595148811963	0.10340556850569196	0.07142193910743146	0.1468407573336066
74388	40.02079166571298	-34.609138889312746	3845	0.3879993855953216	-1.3094200986104807	0.10273504312684079	-0.3547892492163732	-1.4421603715831242	0.19784355478078025	9.331380950650912	1.7416452216969842	29.504637545549684	0.10363272397152368	0.07343926767838442	0.13710794668236895
57800	39.957000001271574	-34.48072222179837	3835	0.4626311262448629	-0.7169028231746783	0.10125673381081081	-0.0465311642041872	-0.6807239909503359	0.281467345187565	17.054851346150855	2.113271784460531	9.936340117764948	0.14617601704029867	0.058509379347551724	0.10971312124242526
57729	39.95666666030884	-34.55086111108461	4172	0.7934050559997559	-0.8766968415836391	0.10171436235982048	0.2392380505880468	-0.8766968415836391	0.17020233903560095	6.9740070354270935	1.8966008271992087	22.531109397953497	0.1014465891075016	0.06131768737814444	0.11028528598762963
43972	39.90824999809265	-34.49211111121708	4106	0.667155603567759	-1.1760279253812882	0.10135377791291189	-0.025271623332899576	-1.3986746623371773	0.13980140270283636	5.0005295346302425	2.051044031738998	11.65947947259159	0.10896510158144877	0.054876275747042846	0.08487214155260611
41984	39.901000006993605	-34.501805555555556	4126	0.6536199847857157	-1.1274907514258468	0.1025223007270368	0.12303215882414413	-1.1274907514258468	0.0953878853538289	1.2626485742639122	1.833541603342748	26.184043098432024	0.1025118468431122	0.06583086033193998	0.1193076534158464
39065	39.89008332888285	-34.43052777820163	3798	0.3017182846864065	-0.9278499258543674	0.10133426253528847	-0.13878337754398287	-1.06903535595858	0.24411478745661	14.469520271199892	2.094038335324397	11.214190382424034	0.130332792432689	0.05658209345348745	0.11461483941561347
77726	40.033083333571746	-34.59311111132304	4670	1.3914926052093506	-2.1408227331077065	0.11279720558749934	0.20719610485360407	-3.745500730304032	2.6561564574266576	1.1581442285614605	1.813216135221328	27.391441794181155	0.10266533183871165	0.06740665468263639	0.142547129846376
76129	40.027249999841054	-34.57408333354527	4537	1.3057311375935872	-1.271620285887642	0.155300927614677	-0.15245832442787532	-1.205611376856665	0.14702968672437491	1.5393058870982406	1.7566522787482022	44.48880889706282	0.10196846001992756	0.0720048345944298	0.23550624330856698
69465	40.00208333333333	-34.55961111068725	4547	1.3452467918395996	-1.5177763710970456	0.10185426691165446	0.00970251332270754	-1.6209983794855214	0.14772670825198228	1.1070740511164892	1.916198385864248	25.052742732588953	0.10327394418387778	0.060268401950588	0.11947561894743507
